PM2.5,PM2.5,PM10,PM10,SO2,SO2,NO2,NO2,CO,CO,O3,O3,TEMP,TEMP,PRES,PRES,DEWP,DEWP,RAIN,RAIN
mean,max,mean,max,mean,max,mean,max,mean,max,mean,max,mean,max,mean,max,mean,max,mean,max
98.30037373854398,808.0,119.43019954551355,899.0,27.190813453657263,200.0,67.953975117445,241.0,1895.8065376133393,10000.0,26.219658356993584,93.0,-1.719811421771879,13.67148962279619,1024.0268545128904,1042.0,-14.550547575827869,2.447534528021915,0.0005941647244079026,0.2
87.16613359665573,821.0,104.9362437333714,988.0,23.779355725065333,194.0,53.4336458032439,190.0,1368.9658250660452,6800.0,42.94407463874199,125.0,1.2168958295069308,15.9,1022.1694988025554,1037.0,-13.081177162784652,4.7,0.011896762359262474,1.9
94.34706893718587,498.0,127.21011766631382,893.0,26.396560755333105,230.0,60.36768535078707,230.0,1347.1681795654251,8199.0,52.67706239457756,199.0,8.439468125960014,25.7,1015.86122871875,1034.2,-7.993951612903226,11.0,0.007661290322580646,3.6
71.11414227720101,306.0,109.54057184025461,894.0,14.409297688829318,158.0,46.74120015562577,163.0,895.0901247413585,3899.0,72.1755530227845,674.0,15.439930555555556,31.9,1010.1586805555555,1030.6,0.16402777777777777,16.5,0.025625,11.7
62.61559195190824,326.0,108.03763245878635,728.0,15.195055738240812,227.0,41.88876091872412,192.0,882.8572561674769,3900.0,92.11083057907048,369.0,21.709038978494622,41.1,1004.202688172043,1018.9,6.716498655913978,19.6,0.04509408602150537,11.4
74.31131821053177,525.0,94.75606730814177,641.0,9.318793826387662,92.0,41.99527888103693,192.0,1108.68647314793,10000.0,90.90188439234437,332.0,24.700243055555553,37.3,1001.1041319444444,1011.1,15.532881944444444,25.0,0.1290277777777778,33.7
74.51812746463327,278.0,88.10499162885583,364.0,6.046145463208803,65.0,38.56556998821379,140.0,997.4374044549611,3300.0,91.37328013577071,360.0,27.43834005376344,38.8,999.8770497311829,1010.2,19.80141129032258,27.3,0.26246639784946235,33.1
57.23386563724694,283.0,72.22452118275982,284.0,5.276538367578108,52.0,39.49666887516018,124.0,908.5240788943405,3900.0,84.92385425790238,350.0,26.916801075268815,37.1,1002.9751680107527,1014.5,18.90863575268817,28.8,0.08786962365591398,36.6
63.92091493918891,302.0,80.83727960500866,369.0,7.092518564124721,108.0,50.9806908826314,177.0,1041.51283406506,5200.0,52.17121698348602,259.0,20.996471571448705,33.6,1010.4812263661033,1026.9,13.908275257533386,22.0,0.13216949188480512,46.4
90.39659142841552,381.0,110.56689926409273,410.0,8.301960496668016,273.0,61.66115336451421,171.0,1221.62948772572,5500.0,27.34050057504541,276.0,13.553008792562723,28.4,1016.7440720206093,1036.4,5.685147849462366,18.6,0.04680779569892474,11.7
97.49784477661132,671.0,121.5538544426956,671.0,10.994290969710063,105.0,62.10710589401325,206.0,1696.1275704348122,9300.0,18.305135067459794,126.0,4.763090277777778,19.8,1020.4409722222222,1038.5,-4.671666666666667,9.7,0.015173611111111112,1.8
114.29689440182915,641.0,138.43368014609425,641.0,18.739944657184815,202.0,72.43481630664097,238.0,2207.5284169361335,10000.0,19.821927794272003,98.9604,-0.13870967741935483,14.5,1023.122815860215,1036.3,-11.938172043010752,2.4,0.0007056451612903226,0.6
