PM2.5,PM2.5,PM10,PM10,SO2,SO2,NO2,NO2,CO,CO,O3,O3,TEMP,TEMP,PRES,PRES,DEWP,DEWP,RAIN,RAIN
mean,max,mean,max,mean,max,mean,max,mean,max,mean,max,mean,max,mean,max,mean,max,mean,max
100.38059533484562,681.0,118.46413695567067,955.0,33.32432943074454,300.0,59.6090473924679,192.0,1809.725112792382,9500.0,27.94338679671871,500.0,-1.719811421771879,13.67148962279619,1024.0268545128904,1042.0,-14.550547575827869,2.447534528021915,0.0005941647244079026,0.2
93.75348949502968,737.0,109.36484870071354,876.0,30.634583636752005,278.0,47.513070330672534,164.0,1417.310247870181,6600.0,42.17357838609196,111.0,1.2168958295069308,15.9,1022.1694988025554,1037.0,-13.081177162784652,4.7,0.011896762359262474,1.9
100.34572499151572,520.0,142.94228257205197,891.0,30.47444793827105,198.0,61.6816905090398,258.0,1409.9622699317156,6800.0,51.787207360002114,188.0,8.439468125960014,25.7,1015.86122871875,1034.2,-7.993951612903226,11.0,0.007661290322580646,3.6
77.21998231204627,460.0,121.43210752650525,663.0,16.598590906748512,111.0,47.30435380878383,182.0,923.4487344645105,3800.0,71.91711048689035,257.0,15.439930555555556,31.9,1010.1586805555555,1030.6,0.16402777777777777,16.5,0.025625,11.7
70.39143746129984,408.0,108.42626185807049,848.0,17.58862002628393,157.0,45.38190444335848,183.0,939.8885958854189,4700.0,91.80168589504407,306.0,21.709038978494622,41.1,1004.202688172043,1018.9,6.716498655913978,19.6,0.04509408602150537,11.4
73.83330799341701,515.0,88.04890465882053,551.0,11.079100266747737,89.0,45.81782391595652,160.0,1114.2455177857275,10000.0,93.29559278138929,335.0,24.700243055555553,37.3,1001.1041319444444,1011.1,15.532881944444444,25.0,0.1290277777777778,33.7
80.50198982037176,287.0,86.9506360008559,354.0,7.922997281000834,109.0992,41.80406203680184,139.1934,1106.0411110981765,3600.0,89.7119552533778,306.0,27.43834005376344,38.8,999.8770497311829,1010.2,19.80141129032258,27.3,0.26246639784946235,33.1
59.17404879493682,235.0,74.29630184434727,349.0,6.207673546952405,55.0,41.45830124695981,140.0,1001.9899603307564,6700.0,91.72911082462021,1071.0,26.916801075268815,37.1,1002.9751680107527,1014.5,18.90863575268817,28.8,0.08786962365591398,36.6
67.5175170342685,323.0,84.95683895573552,316.0,8.321636008312096,104.0,53.84044242962584,166.0,1095.056134982026,4600.0,55.9218863168968,237.0,20.996471571448705,33.6,1010.4812263661033,1026.9,13.908275257533386,22.0,0.13216949188480512,46.4
98.40984863031235,450.0,122.89588831035017,508.0,12.318285348864578,178.0,68.32022544573083,256.0,1280.8246696893946,6400.0,29.703686052265017,247.0,13.553008792562723,28.4,1016.7440720206093,1036.4,5.685147849462366,18.6,0.04680779569892474,11.7
99.81624709686847,685.0,126.82115082872127,794.0,19.333428221975137,196.0,64.17100365543142,198.0,1731.1078319220858,9600.0,18.983996341743378,111.0,4.763090277777778,19.8,1020.4409722222222,1038.5,-4.671666666666667,9.7,0.015173611111111112,1.8
112.80665143964563,680.0,138.70732946336574,737.0,29.03709928235707,164.0,66.82439900554685,210.0,2124.2453463546913,10000.0,20.588256880391974,76.0,-0.13870967741935483,14.5,1023.122815860215,1036.3,-11.938172043010752,2.4,0.0007056451612903226,0.6
