PM2.5,PM2.5,PM10,PM10,SO2,SO2,NO2,NO2,CO,CO,O3,O3,TEMP,TEMP,PRES,PRES,DEWP,DEWP,RAIN,RAIN
mean,max,mean,max,mean,max,mean,max,mean,max,mean,max,mean,max,mean,max,mean,max,mean,max
100.3681851269372,767.0,121.88372762743764,994.0,33.465597167987376,500.0,65.1063113819626,276.0,2161.611180984579,10000.0,28.35056788717585,135.0,-1.2207781944706249,13.864524478028411,1019.7535118815164,1038.1,-14.490108957034085,2.6104418358895276,0.0002815476612649922,0.06445275691727821
89.73047499413337,770.0,107.53468476220827,817.0,28.808679531436372,500.0,51.512111475552096,194.0,1556.8549102254808,8200.0,39.229094016382916,109.0,1.5849357410255607,15.5,1018.3850960952093,1032.1,-12.749763951981764,5.1,0.01064985745173208,1.3
98.52791926712828,458.0,151.86758301532248,983.0,27.58000270998422,248.0,63.47741947926807,240.0,1463.9934711629403,9800.0,52.48730909372157,450.0,8.806168394777217,26.2,1012.1000072006049,1030.0,-7.738709677419355,11.5,0.005409946236559139,2.4
76.16075827570845,533.0,136.15180571974102,800.0,13.056465731070727,88.0,54.39526025071855,164.0,893.5085757174049,3200.0,68.11346961178664,294.0,15.680205176767709,31.8,1006.48131313125,1026.6,0.2984027777777778,16.2,0.021041666666666667,10.6
67.5726080673591,337.0,129.90633714876583,986.0,13.553671726811958,500.0,49.94535039437197,190.0,835.5759278637502,3100.0,91.02177907545202,374.0,21.77684811827957,41.6,1000.611693548387,1015.2,7.077284946236559,19.9,0.04028897849462366,9.0
73.17644914079196,500.0,104.21168528970324,647.0,5.893201151848958,227.0,47.91928462630001,200.0,1042.5757397154641,9000.0,95.52193182079348,328.0,24.796458333333334,37.5,997.5836458333333,1007.6,15.590034722222223,23.6,0.10274305555555555,14.0
71.84272031248341,375.0,100.0151900942143,862.0,4.037496388800986,76.0,41.990141960544804,142.0,861.4611271540592,3100.0,98.77375644574096,359.0,27.300470430107527,39.3,996.4119623655914,1006.6,20.309811827956988,26.8,0.280880376344086,39.0
54.812816458489145,276.0,86.99609934672529,325.0,3.2473858206295287,218.0,40.192255341491474,163.0,833.9768583267931,5000.0,91.99955882438175,348.0,26.76984263150074,36.3,999.5361247117731,1011.0,19.201939883350548,27.4,0.0945228494623656,34.5
66.1290300960899,311.0,96.21281357521457,356.0,4.720462333166138,34.0,51.30893701143383,193.0,928.049484906772,4700.0,55.02200370874391,243.0,20.858476178321595,33.9,1006.6740784830683,1023.4,13.95436565724001,22.0,0.14640665600639616,41.9
97.68013345339429,465.0,126.49665115908479,564.0,6.759001212403941,80.0,66.78179969739307,224.0,1209.0310118712225,4900.0,28.801424727268174,272.0,13.739449204748993,28.2,1012.9882112456316,1032.4,5.521404569892473,17.9,0.044657258064516134,10.1
100.15927315164546,546.0,128.37693086910974,699.0,15.946716470364581,124.0,66.33286588460908,226.0,1780.290689765717,8100.0,20.369430548005354,156.0,5.260890459888205,21.5,1016.6885069444444,1034.3,-4.703364429918095,10.3,0.021527777777777778,2.6
109.9480133531498,741.0,135.3468546941593,741.0,27.812972888886087,165.0,70.9906747895958,229.0,2320.407586120446,10000.0,21.276169038000816,91.0,0.29129704301075265,15.4,1019.3340725806452,1032.3,-11.834475806451614,1.0,0.0013440860215053765,0.8
