PM2.5,PM2.5,PM10,PM10,SO2,SO2,NO2,NO2,CO,CO,O3,O3,TEMP,TEMP,PRES,PRES,DEWP,DEWP,RAIN,RAIN
mean,max,mean,max,mean,max,mean,max,mean,max,mean,max,mean,max,mean,max,mean,max,mean,max
101.71120518334152,835.0,122.3060647271906,939.0,36.707923945611924,212.0,67.69316261108399,208.0,1902.6911138935257,9700.0,28.004487539196997,95.0,-1.719811421771879,13.671489622796196,1024.0268545128904,1042.0,-14.550547575827869,2.447534528021915,0.0005941647244079026,0.2
92.22550524233576,809.0,107.53858220008867,907.0,32.52711276794977,257.0,54.09409688667707,190.0,1406.5041522432489,8000.0,41.158978724933554,121.0,1.2168958295069308,15.9,1022.1694988025554,1037.0,-13.081177162784652,4.7,0.011896762359262474,1.9
98.49632471550778,515.0,134.04907317788303,899.0,32.498449256190604,202.0,68.96549358047592,273.0,1376.5535830841109,7300.0,51.25152161911881,190.0,8.439468125960062,25.7,1015.861228718638,1034.2,-7.993951612903226,11.0,0.007661290322580646,3.6
73.24022754368814,296.0,114.65974362476574,634.0,16.444217170250223,126.0,54.864183481544245,186.0,889.2735449647547,3799.0,70.29184020362105,273.0,15.439930555555556,31.9,1010.1586805555555,1030.6,0.16402777777777777,16.5,0.025625,11.7
64.3725940446482,844.0,110.43570320399766,995.0,16.351668851612096,160.0,51.50318780090603,221.0,894.5529333611535,4000.0,92.93538172356689,367.0,21.709038978494622,41.1,1004.202688172043,1018.9,6.716498655913978,19.6,0.04509408602150537,11.4
72.63889717721119,530.0,88.40005469873178,492.0,10.04759847161239,105.0,46.33686935685701,201.0,1116.3079902337213,10000.0,98.45625025679051,348.0,24.700243055555553,37.3,1001.1041319444444,1011.1,15.532881944444444,25.0,0.1290277777777778,33.7
71.5975059819556,275.0,83.21625285284432,412.0,6.779441078736776,81.0,41.64889921987033,176.0,1036.7077712729065,4200.0,98.81983872086711,334.0,27.43834005376344,38.8,999.8770497311829,1010.2,19.80141129032258,27.3,0.26246639784946235,33.1
55.113764044285986,281.0,71.69732149401,307.0,5.029017798404336,47.0,43.22142659734371,178.0,937.7390302942175,3600.0,91.94001696698382,390.0,26.916801075268815,37.1,1002.9751680107527,1014.5,18.90863575268817,28.8,0.08786962365591398,36.6
65.51602088737884,286.0,83.3647721634961,309.0,8.559499245374917,147.0,56.229860388905664,206.0,1045.80834020435,4200.0,56.178315105235725,267.0,20.996471571448705,33.6,1010.4812263661033,1026.9,13.908275257533386,22.0,0.13216949188480512,46.4
100.60398638053199,527.0,121.30587024639817,522.0,11.21099317779861,172.0,66.71195920847325,239.0,1256.1086959304896,6700.0,28.922538356126555,261.0,13.553008792562723,28.4,1016.7440720206093,1036.4,5.685147849462366,18.6,0.04680779569892474,11.7
105.30104751487463,638.0,130.39486776794195,742.0,18.13971936967602,234.0,68.58068741317929,232.0,1732.2594142570933,9900.0,20.41243623225407,110.0,4.763090277777778,19.8,1020.4409722222222,1038.5,-4.671666666666667,9.7,0.015173611111111112,1.8
117.16912264078478,667.0,139.77841222734742,669.0,30.507140787858514,187.0,76.75541802177223,265.0,2288.411026580732,10000.0,22.864482936736945,95.0,-0.13870967741935483,14.5,1023.122815860215,1036.3,-11.938172043010752,2.4,0.0007056451612903226,0.6
